wallet,num_deposits,num_borrows,num_repays,num_redeems,num_liquidations,borrowed_usd,repaid_usd,repay_borrow_ratio,active_days,transaction_diversity,credit_score
0x0111aa45d978c43bdee2b7690e33c65648fc06cb,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0111dcc6fc2df10b1145fdcfed2bcf1b1c00de91,1,1,0,0,0,0.0011302775100117666,0.0,0.0,1,2,141.0
0x01139728b71405424f148e82c090f9097ba69e2c,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0113983234c06a01834e6c173efab06f04de2122,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0113e5d1ca256159d7e7f37fd334ef1f7ee5d39b,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0113e5f85ae18da390377823825946fc45582d1f,7,2,1,2,0,1701.2939619059734,1722.1266466902327,0.5,5,4,235.0
0x0114572c98f3756064b4be09cf02f05ef7f867a6,1,1,0,0,0,0.013574846236951283,0.0,0.0,1,2,141.0
0x0114d2ec12d3c70f90d9a9d827930c66b435c61e,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x01151b41131ed0bc3268dad9be8fab765205bd71,2,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0116ed59d76aaaf9ab5ef88807ab33b24df36efd,43,2,2,3,0,5618.461046536502,5737.292361883003,1.0,15,4,295.0
0x0116fdba1f1dc87f91fcafe2fb365ca829cee686,95,64,26,38,0,148871.15643735338,117678.08854388613,0.40625,38,4,258.625
0x01173bd5895acf19c67f6170f15d503d4153cf04,17,0,0,26,0,0.0,0.0,0.0,25,2,165.0
0x0118473b89b9b267953921c26760394db9da6ec3,2,0,0,0,0,0.0,0.0,0.0,2,1,122.0
0x011a62dc7a6c2969a764ec1acd67081029100d57,3,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x011b042a0573972f547b885c86279291b04c6020,12,11,7,11,0,1465.2882690677761,904.1301104614275,0.6363636363636364,15,4,258.6363636363636
0x011b552b17d1a78af3be9f5b9fa85b6d66fc7dad,3,3,4,3,2,90.49422071911088,22.480289575088996,1.3333333333333333,4,5,237.33333333333331
0x011b7c26193af783f967621d9be90a8bc6a9abd3,2,0,0,0,0,0.0,0.0,0.0,2,1,122.0
0x011c3a587254b7312d78f2c8ba5adc41a1ed1357,66,40,48,80,0,2457.5006588062856,2453.721883107785,1.2,30,4,330.0
0x011c8e8496801c553b480c7fb8a34eb729b18537,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x011d826f9ced58896b8046e7afc995f366538cce,5,0,0,0,0,0.0,0.0,0.0,5,1,125.0
0x011e2c14c24fdac66a77802061d8ea26814e5154,2,0,0,0,0,0.0,0.0,0.0,2,1,122.0
0x011e3916f0932f0c0b62261e03b729eeb4e8da85,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x011e6bf0b2fccc01f137cfe776e1b1121f31fbaa,17,16,26,23,1,12117.168670675854,14760.034497993356,1.625,14,5,326.5
0x011e835885e78d9f1c92e580dae0e142a33cf25e,1,1,1,1,0,1.4160786581095508e-13,1.4160786581095508e-13,1.0,1,4,281.0
0x011e8572c0e339b659add9fbf24ba1328cde7ca9,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x01209fa47cd0bf3f6b7d0ecf8598e031f57a7543,4,0,0,0,0,0.0,0.0,0.0,2,1,122.0
0x01212602bb6ef285d7fca99430283ba780fe5950,2,1,1,1,0,65.43051289977727,56.9992943518994,1.0,2,4,282.0
0x01213e995cd6272ebbb929311b50787296f25600,15,14,8,15,0,967.825303352431,1039.4723474128402,0.5714285714285714,21,4,258.1428571428571
0x01214a235c6767040c8fef6bd33519a6c7ad79ae,45,157,85,25,1,2779610.745139074,754787.2579166687,0.5414012738853503,51,5,255.140127388535
0x012186399add91fcdc4504bcd9c44a2169d4b32c,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0121a5499577090838ac2d987c2fab300ab13858,2,0,0,0,0,0.0,0.0,0.0,2,1,122.0
0x0121ce9b0af57bd51a9e2d2534175a9c4a949975,3,0,0,0,0,0.0,0.0,0.0,3,1,123.0
0x01222a114552e89e4c548170f8c1f4d5460d255a,137,37,31,79,0,964.0691132002005,1.9775599163309996e-07,0.8378378378378378,66,4,329.7837837837838
0x0122a648094d10ea18ae72673aea0334fae4d3a5,145,20,25,37,0,8272.8595772203,8263.342962417764,1.25,45,4,350.0
0x0122f83912932a2d3631340168795c42b6716290,2,0,0,0,0,0.0,0.0,0.0,2,1,122.0
0x012430f934bc381d9f59a28ea34363bce170353d,5,0,0,0,0,0.0,0.0,0.0,2,1,122.0
0x0124fd98566fb966d118bfb70650cac960dd6c2c,3,0,0,0,0,0.0,0.0,0.0,3,1,123.0
0x01253d735f350afc426335560251171367cd095d,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0125c79621229bd96a4fd6c71b7a8d276fd5db97,5,2,1,1,0,1.5801154306741098e-10,1.5771116688439605e-10,0.5,4,4,234.0
0x012668a6f1b462d55bb77bdd4dec5c8e57463e43,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x01270d19f1b70c3f24efb57d28974b3d664dd7e6,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x01281a8e31e2ac1bae55a69a7c962f526fa64f00,5,2,0,1,0,17.31172724703383,0.0,0.0,3,3,163.0
0x012867f22e00f6f4c97def7e159ed9a57617af62,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x01287cf199456d0a57de078447a560f6449f09ff,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0128883953744d1d302421534757fd6f2d8ba88a,1,1,1,1,0,500.7054908924303,500.7054908924303,1.0,1,4,281.0
0x012916ed48b20433b698cb32b488e52c639a2a66,19,28,7,7,0,1256.2118941627941,1046.0543623825051,0.25,21,4,226.0
0x01299d506f8bbb51eb94f6912c96a0c61ce9d1c1,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0129ba41a907ac27f7683d291576f2e74362c421,11,3,1,2,0,596.6878819694385,9.080654400712101e-11,0.3333333333333333,10,4,223.33333333333331
0x0129feef1eadb4e77e2d3de7bc352e3050bb306a,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x012a5020505f00adb2ba6d4a447951d497a35a7a,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x012c597fca480b9766d52e4c1e5d4c0940982abe,1,1,1,1,0,6.985720059500007e-10,6.985720059500007e-10,1.0,1,4,281.0
0x012ced3e78c1a70e156537e580f6fed3954b2e84,19,8,6,3,0,12.635560678376901,9.422656951136924,0.75,19,4,274.0
0x012d85c98a50cc2340e39668b6770e4fcb71342e,1,0,0,1,0,0.0,0.0,0.0,1,2,141.0
0x012da78f4ff0bb8cf0b017bbc5e9ac19ae5cfaa4,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x012e168acb9fdc90a4ed9fd6ca2834d9bf5b579e,4,1,0,2,0,3231.6752647901126,0.0,0.0,3,3,163.0
0x012f15e260f6275bc8e62be475adb07549765e70,1,1,1,1,0,2300.189266360003,2300.189266360003,1.0,1,4,281.0
0x012f638dab4959ebadf779a6e775111893d7d922,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x012fefa16a3baad884834385a0988378852d00bc,2,1,0,0,4,1.1279165583055871e-11,0.0,0.0,5,3,0.0
0x01301d186d9e2c3a4091ca1ed95c3719b437c7c7,4,0,0,3,0,0.0,0.0,0.0,6,2,146.0
0x01309200a32bb6b968aaf4ba20367d091fc7adbb,31,28,0,2,0,56079.41138431204,0.0,0.0,8,3,168.0
0x0130b68a18a612892374e1eefbb0697a291215f1,4,5,4,0,0,249.19545332970975,251.4380170809051,0.8,6,3,246.0
0x0130d50430776e5f0f7517f6bfa9650fc712b879,3,0,0,2,0,0.0,0.0,0.0,5,2,145.0
0x01319c79cf53aeb6dfa2bf5ddc8a124527016695,2,1,0,0,0,108.86164608810844,0.0,0.0,1,2,141.0
0x0132251adf6116fd0272d23aff8ba0dd9dbbf1d2,1,0,0,1,0,0.0,0.0,0.0,1,2,141.0
0x0132749dd84ea8a0b242ff61f97ff40f96035df3,2,3,2,3,0,6.56484517756775e-11,6.577047502145596e-11,0.6666666666666666,5,4,251.66666666666666
0x013274aa75bbc3bd7acff906e564edbbb50dce08,10,6,6,0,0,4.5996490441971954e-07,4.5996490441971954e-07,1.0,3,3,263.0
0x0133982c25a8211e1e62d95760999c4b825025fb,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0133a483873163fc5bc916de39abec8baf85657c,9,5,0,0,0,29.695160544280267,0.0,0.0,1,2,141.0
0x0133b67aec5d8a3959840385ff6f5aba4f85f894,2,0,0,11,0,0.0,0.0,0.0,8,2,148.0
0x0134600e06c4176fd44a5557d124f5d684e75b28,1,0,0,1,0,0.0,0.0,0.0,1,2,141.0
0x01351f573a99ff5cc633f4ee580347974ff8b59c,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0135249c1897454959da69ac1481df6c1d4023a8,25,22,12,6,0,1.1123217974775827e-08,4.808974259900069e-09,0.5454545454545454,31,4,265.5454545454545
0x013618ba67d882af8df870d8704e4d317b710dda,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x01361dec98b8d86a584afd90a7c7c3ca0d908539,10,7,3,6,0,4045.6944768160038,4017.5116286840425,0.42857142857142855,2,4,224.85714285714286
0x0136f37e3373f91e6fc2d2ac76f0d01701754fcd,2,2,2,1,0,184.60329566352573,1.9826440111849716e-10,1.0,3,4,283.0
0x0137973eccabc8f684a7494156d25447ab5747f5,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0138ea4b8ed7e678cabb76a207a968269dda63e4,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x01393a2f8cf06fb5335bf03acb0a4ffa958b5f46,1,1,0,0,0,0.005012977317500008,0.0,0.0,1,2,141.0
0x01397d68308d2a94865ffe0f84d26e94b6df1234,1,1,2,1,0,9.503999766880005,10.942868325525392,2.0,2,4,382.0
0x0139ba48945d51628c79f6cd927a2d42107aa8ea,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x013a451f558aa0e0ac50b6199ba0e2f6b710369e,18,7,4,19,0,488.52161816500103,9.60573154533461e-09,0.5714285714285714,17,4,254.14285714285714
0x013b81ad989b9009f4dab4c804c6007882f9a190,26,8,8,13,0,11838.583635014029,1.4035953486531826e-08,1.0,17,4,297.0
0x013bbe7e89333bb26c0959f547adcd77f54ffa80,72,18,14,1,0,55171.09662677651,30401.89884757708,0.7777777777777778,52,4,309.77777777777777
0x013bfceb441762268b2894837c8c1e3774ca4efe,2,0,0,0,0,0.0,0.0,0.0,2,1,122.0
0x013c270b6c893ed986ff69eef37ca5a1c1e59dff,10,8,3,4,0,4.300785449843244e-11,1.0553104295323777e-11,0.375,14,4,231.5
0x013c8b849edb8efc9a689854b7bc75f2dd1ccfff,4,1,1,3,0,2.800408564476706e-11,2.800140395771168e-11,1.0,6,4,286.0
0x013c8fa48e3f11afb5ab1bcb35f2484b299d7136,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x013da16ead9075d66102ef98c23432a3af815b20,1,1,0,0,0,403.71986488224724,0.0,0.0,1,2,141.0
0x013daec37205c9cb2a3d6bd1f0ca52eccd2bb044,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x013e074822e7776516a0c69dce430ec1fdb26c0d,19,1,1,1,0,1604.779392861775,1597.477239807696,1.0,18,4,298.0
0x013e0a9ac418ca71de2b3b8ae7b67fbd13f2ab4a,1,1,0,0,0,0.04521110040047066,0.0,0.0,1,2,141.0
0x013e68b23bc846a8b7792dd238ba9d387efe3392,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x013eeca1e8f5e2ff4de43289cf2e87601bdeb2b3,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x013f0bc2b50373e02246a997f4c2cbdc869eea40,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0140034d523f45a7690404fd2b5d0b6dc2a1c9fe,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0140c762c812c087e5b63d1f36022cf349628d45,18,6,0,15,0,0.7460853388845006,0.0,0.0,14,3,174.0
0x0140e9513def4729d7f7b6a5356ce6c84d7ae75b,6,1,2,1,0,2.5214920680839733e-10,2.437999390112269e-10,2.0,5,4,385.0
0x01412c35980761a198995cb985d34fb56e93fe21,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x01417e59b64efc0c8727a31f1fbba7c6536307a3,18,0,0,3,0,0.0,0.0,0.0,14,2,154.0
0x01418a07f6e69b08735b717cd6c86fdd8a5ce1a2,2,0,0,2,0,0.0,0.0,0.0,2,2,142.0
0x0141a8d6993a6f4106c4f043ef299ba540ae81ef,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0142bfdf3d08eb9cca160c04e9240d7f9631f2b0,23,44,54,13,0,13312.195606883262,9721.951700821946,1.2272727272727273,14,4,316.72727272727275
0x014338c7a0342dfc4f90ba2313a782011c8b85e6,0,0,0,1,0,0.0,0.0,0.0,1,1,121.0
0x0143bd780dab8a7302141c3fdb8ebade1fb56f92,12,5,4,7,0,250.94982561548215,253.12862191513054,0.8,7,4,267.0
0x01445326f7023b6c69eeb0eccbbac6797af3e76c,66,54,41,26,0,891.8125920286113,2.8652883776080704e-08,0.7592592592592593,38,4,293.9259259259259
0x0144c47df1cc4d52ff115f758918dc42a9db48aa,103,49,55,86,0,479.1628403203507,479.6988529549274,1.1224489795918366,32,4,324.2448979591837
0x014607f2d6477badd9d74bf2c5d6356e29a9b957,3,2,2,1,0,2.0011879464820933e-12,2.0011879464820933e-12,1.0,1,4,281.0
0x0146a22337780c55e9d2af2f39139a6174fb828f,6,3,2,4,0,3538.9475454243234,2782.4996899128546,0.6666666666666666,3,4,249.66666666666666
0x0146ef29dc977ea95328d9901a3c686e43b70953,1,1,0,0,0,0.027419945225254705,0.0,0.0,1,2,141.0
0x01485557c2bc6e26c7187ff4cc38d5d9474405d4,6,3,4,5,0,3.0462124729774027e-09,3.028088819560084e-09,1.3333333333333333,6,4,319.3333333333333
0x01485be0b99f0c1949b6c4f1f70affdc39acb154,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x014930c2d8878759763f3ac2a492ff94073fd80f,12,3,3,10,0,4.780772384981543e-09,4.799208443625581e-09,1.0,11,4,291.0
0x0149cf3e60f83fda5da971cf9006f74ed9fe04a3,3,0,0,1,0,0.0,0.0,0.0,4,2,144.0
0x0149e057c5cf8e330fa5df824ad3c086ffc1cca9,2,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x014b0094e8c926067eff9bcf7f28608d80cb3694,2,0,0,0,0,0.0,0.0,0.0,2,1,122.0
0x014b8a67819d904922a2cacb104ae1baca6033a8,1,0,0,2,0,0.0,0.0,0.0,1,2,141.0
0x014bcbc7ab0eaa72688b91fc2063c50a0a38342e,1,1,0,0,0,5.024062583930219e-14,0.0,0.0,1,2,141.0
0x014cca5a65e31b8eec52bf4210f7ea09bf9c9016,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x014d3a4e098ea342fffdacfebf63c464ce4a5d15,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x014d82ea060ff731f208579c978d546b8f692f9e,0,0,0,1,0,0.0,0.0,0.0,1,1,121.0
0x014d8a9260da47dcf00113bd34482cceac881a9d,4,2,0,0,0,74.12241046527507,0.0,0.0,3,2,143.0
0x014dad29178cd0a6bdf32a908c918706e170f1e0,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x014e084765a334829a6056eed7dc9df1cc89f08d,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x014ea07861052dfec9fc3416271d0981a4eb0448,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x014f18e2c4cfda68eb2992c1820cf32fe7a6326e,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x014f65b7b97d2014c8a4f1dcb693d4a4fedf87cd,0,0,0,1,0,0.0,0.0,0.0,1,1,121.0
0x014faf79e95bddd971d309baf891fc064e86f4ba,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0150947ebaa7c4f68efb2d1cd68af3cfa6424a0e,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0151fec7c3cb6b151cb9b34bf5cbaa685fae769c,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x01520618c0509a2b2b54ff1319fa4c6d8a8e3581,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0152667429adfd3ecd2dd6c3d3cfc1e669e67309,8,10,3,0,0,1616.569657911047,8.630045714276831e-09,0.3,5,3,195.0
0x015281aaee9460e5948a609355f2599464eadf4f,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x01531c1ff589c8ae0779562b1fa9095cdb78e084,3,0,0,0,0,0.0,0.0,0.0,2,1,122.0
0x01532c3f785c5218b5595b0e13e3b20b6d501924,6,2,0,3,0,11.643673954388946,0.0,0.0,2,3,162.0
0x01537ea80bf6c1d2779226fc1acfe93107f8b063,2,0,0,1,0,0.0,0.0,0.0,2,2,142.0
0x015434c7b541466ed441688a8dafcd26b85ff9d1,2,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0154d25120ed20a516fe43991702e7463c5a6f6e,2,0,0,3,0,0.0,0.0,0.0,4,2,144.0
0x01552561469172eb5910ac83b35f96c92bac63d0,8,2,1,4,0,11370.47945243826,11404.72807800496,0.5,4,4,234.0
0x01556c82b199759193e21b386b88e3b5e840cc51,2,0,0,0,0,0.0,0.0,0.0,2,1,122.0
0x0155d9e1e729fac583413952d6c4040c8d385584,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x015644fd4f3a0fcef6cc22e25e846a6481777303,2,0,0,0,0,0.0,0.0,0.0,2,1,122.0
0x0156f97eb31a8fd1bd26b19741256e77dca29305,3,0,0,0,0,0.0,0.0,0.0,3,1,123.0
0x01582c71b2bacb5b6db18c9d8aee84e8be032415,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0158e476ea323e78ef35ae5b490c26bcf0eb15ae,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0158f2bc31131a627cb41b44e7ec4c8a7dbe0613,2,1,1,2,0,56.19790776887987,56.19790776887987,1.0,2,4,282.0
0x015ac33ae866f442ee65b6e0f658132d30e3c673,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x015b0bb1bfad0437647e74776a7d649d2e3adebb,1,1,1,1,0,7.443424624437995e-10,7.443424624437995e-10,1.0,1,4,281.0
0x015befb758090caf23caf09dcdc107426bb1f07b,6,3,3,6,0,1.9546110356439914e-09,1.9546125637002092e-09,1.0,1,4,281.0
0x015c03bc4c9aa817a6a6759552b809ff54890f19,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x015c78dd45b469a2ae94c93b426d283c2ee42849,1,1,0,0,0,0.004957435080000017,0.0,0.0,1,2,141.0
0x015c7e4760e69bc13fb5cc0df66f0a3375d300ec,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x015fc0f9a30b6353b6ea191d7c4ba6c8aade92d7,1,1,0,0,0,0.005682618957804215,0.0,0.0,1,2,141.0
0x015fe88d0d4787574aaf5af64726252484365338,4,2,2,3,3,5.820564656727965,4.4670602294379025,1.0,4,5,154.0
0x016005883a46adc829445c752df6e957dec2c7fa,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0160afff7a7a824429a8202995d03239d2d418fa,93,57,26,11,0,15487.703930207352,7418.393665151969,0.45614035087719296,54,4,279.6140350877193
0x01615d8d53eb9aafcda15853286fdf8259368a68,0,0,1,1,0,0.0,7792.634520060003,0.0,1,2,141.0
0x0161cd3a424b77adbc9f73d55dffaa1325ca9e4e,3,2,1,4,0,1.1758680547322274e-08,1.1734740668391095e-08,0.5,2,4,232.0
0x0161d1cc10116bb2a073a0c293d5e4f1a97a00b6,2,0,0,0,0,0.0,0.0,0.0,2,1,122.0
0x0161e9ea4f3aa829dd8721545c9d024ea4500258,1,1,0,0,0,0.004990010930433909,0.0,0.0,1,2,141.0
0x01623c98f9651095d600f2ecb45dfa1072fc9589,1,1,0,0,0,0.002282988878999135,0.0,0.0,1,2,141.0
0x01663114bff8c87677c61a4a20e62339cb15e58d,23,6,3,8,0,1164.3089919962588,118.09514488113604,0.5,16,4,246.0
0x0166e394c5d12205464c2c6b3073abb04ebdfd3f,14,10,1,3,0,218560.02717804405,154751.3357321045,0.1,6,4,196.0
0x0167767e7ffabd6e9fe1f958535bf296622d4b21,42,19,3,7,0,12039.450960754031,2.6025275860344336e-08,0.15789473684210525,21,4,216.78947368421052
0x0167d3c422cc3a856f1f7cb750e75a8e5d7c9c5b,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x01680c4acff13811644c8ccb03227bd47d3fc208,1,1,0,0,0,2.2509558575093107e-15,0.0,0.0,1,2,141.0
0x0168459886bd2aa322c18ed0b209887095afcacb,4,1,14,6,0,2983.2793818450045,3089.6405600925723,14.0,16,4,396.0
0x0168ac98f0afa2df297e4d06c2c5187fc27b5689,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0168c572ebc7861f99733d04187609067cb0fcfb,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x016948e86c3338bb0125ea7889e19b45c5357f26,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x016956ddbb3c7ad592283cb58cb9a6725bd847bf,2,0,0,0,0,0.0,0.0,0.0,2,1,122.0
0x0169a86594f9de15b8add8d9250913848cbf17a6,2,0,0,0,0,0.0,0.0,0.0,2,1,122.0
0x016a12805434a815a943c7c7251a483561d63fa3,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x016a1d022dbdf905526cf9e880c5e43eb13793af,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x016a42b47b051be2946a35fb72774e00a7b8e820,25,9,5,3,0,2007.3833839427712,1008.3777748334767,0.5555555555555556,19,4,254.55555555555554
0x016a5af54b2a9832ce8a594d3fc5af64ebd386f7,1,1,0,0,0,14.964338684518552,0.0,0.0,1,2,141.0
0x016a6738cdf51365f2f5e30c82931553e0a93262,25,7,1,2,0,30.235926993524654,2.588835227662537e-11,0.14285714285714285,15,4,209.28571428571428
0x016d10f16e862eea0be1fdeb1dbba0bbd7f44078,18,6,2,3,0,234.91407876975822,160.72430435328374,0.3333333333333333,15,4,228.33333333333331
0x016d435511a27e309b599e2786429641843ce782,6,0,0,1,0,0.0,0.0,0.0,2,2,142.0
0x016d4da7c7cd614cd50149a373873ff090b9782e,1,1,0,0,0,0.011365237938343969,0.0,0.0,1,2,141.0
0x016e9e2497544790d71411911b187cbd26b43458,4,2,0,0,0,8.640530098490249e-06,0.0,0.0,3,2,143.0
0x016ee55de225b15958c5b2f2cdd8c554621d2639,2,0,0,2,0,0.0,0.0,0.0,3,2,143.0
0x016f6d3391e9a13928505ec4e6dfa9778e5b5ec7,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x016fa60107319e33386641ae9002ea59706379d5,70,0,0,0,0,0.0,0.0,0.0,11,1,131.0
0x01700929e82848e2ee72fefd6420080e1625607c,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x01708df7ee281fe5a8bf6a967b4fd8df8623e98b,18,15,8,9,0,2.327838269177235e-08,2.3426558738949836e-08,0.5333333333333333,5,4,238.33333333333334
0x0170a247571e889d011327477b751f2e42c5baa4,1,1,0,0,0,9.271532645656375e-05,0.0,0.0,1,2,141.0
0x0170de25446302e7ff2e3093c6b77350dfd2b643,2,1,1,0,0,9.607836475481167e-13,9.607836475481167e-13,1.0,1,3,261.0
0x01712ca1676c850698bd52ed3973d5cdca71fa67,1,0,0,1,0,0.0,0.0,0.0,2,2,142.0
0x017154d1f2c228765c494da30c018fa48a09e1ad,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x017184a0829a54746706654e86eb7a6c5cafbf90,5,3,3,3,0,33.80404965017559,1.0520384079708766e-10,1.0,5,4,285.0
0x01718c9eb7984abc907e5fd40f56cdab4ed5b0b2,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0171ed588582d1df472015623dcb426d0a1de431,9,9,5,1,0,2.0405165100939754e-08,1.6714316483773214e-08,0.5555555555555556,9,4,244.55555555555554
0x01722733d6b93f5bffa318615a2dcf9bc2a07cc2,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x017252042524df387a7ed994d41d7bde44f4670a,2,0,0,0,0,0.0,0.0,0.0,2,1,122.0
0x0172e05392aba65366c4dbbb70d958bbf43304e4,2,0,0,14,0,0.0,0.0,0.0,10,2,150.0
0x0173438096718b70015e2914e7773546851fdaff,72,0,0,0,0,0.0,0.0,0.0,11,1,131.0
0x017388b16dd5fea1af29059b7eb34849b0eb8dbc,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0173c24b53a892387b4a23ed706cbf9197f293fe,2,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x017423feb0aebc5f4f80496d2eb20e4498aec1df,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x01750c374d9fae78ca0dd39a0f4f0f4fec06181c,13,5,5,6,0,1755.6518056961966,1750.1684587962704,1.0,5,4,285.0
0x017529cc3b9c5d967f303221d023ceb6253dc7f3,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x017583e73bfcdd8a7fe7bfd87f5174fa34c81a5e,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0175b32dfc64088fe25f8a4d6291caa7ef5b909d,1,1,0,0,0,0.22605550200235333,0.0,0.0,1,2,141.0
0x0175c38d00a114bd29fbcaf832e7b1a21033644c,20,6,2,1,1,1.0993580537943936e-07,6.820252475514701e-09,0.3333333333333333,19,5,202.33333333333331
0x01765501cdd20d174c1a6fd195c2e986135b6975,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0176b54c3989fa5b7bf27d0e5f1cc3d4ad56b044,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0176e840a1d7df604172fce139bb0a0e99834165,3,0,0,0,0,0.0,0.0,0.0,2,1,122.0
0x017715b9a71dabed2ddae0bbbb6b0896509c8212,2,2,0,2,0,1.2010387608968115e-09,0.0,0.0,3,3,163.0
0x01771a278c3fab69735aaeb38872469489e7716d,5,5,4,4,0,482.43984681097163,484.1413683534684,0.8,5,4,265.0
0x01772e50f13f21e6a278e692423c4d514837f9de,0,0,0,1,0,0.0,0.0,0.0,1,1,121.0
0x01776c66ab49f137fd061e18d1611a8aa769b19d,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x01778ac80ba7740bd13dc4936fa746c7a0770d9c,1,0,0,0,0,0.0,0.0,0.0,1,1,121.0
0x0178217e241aa00787461cf044c69e8292c3863e,2,0,0,0,0,0.0,0.0,0.0,2,1,122.0
0x01784fd2a696eec23f901b9a5d9762d5e8d10af3,47,35,12,6,0,214205.18219480247,2.0716008689568022e-07,0.34285714285714286,34,4,248.28571428571428
0x0178e892ccb5ab71c7b1727fe7e50f317b0494b1,116,95,28,22,0,172380.88179979872,87482.83955846036,0.29473684210526313,47,4,256.4736842105263
0x01793c678e14c7158405158cb209b83fb2c09b41,2,0,0,0,0,0.0,0.0,0.0,2,1,122.0
0x0179c150e32d7054be23107b97ff8e2ae7c346d7,1,0,0,1,0,0.0,0.0,0.0,1,2,141.0
0x0179e2f40016671fe0326ef241d0178ffbbe9e94,9,5,0,0,0,21570.794542135878,0.0,0.0,5,2,145.0
0x0179f665e46e456954f00d5475b306e613a9fcdb,2,0,0,1,0,0.0,0.0,0.0,2,2,142.0
